SEU443+3.p,3.1771171093,223688
SYN555-1.p,0.0044150352478,75
SEU046+1.p,0.00737500190735,241
NUM367+1.p,0.0102820396423,1345
GRP385-1.p,0.0055148601532,253
GEO109-1.p,30.0081069469,390
HWV039+1.p,0.0182690620422,2957
NUM581+3.p,0.166189193726,803
LAT005-6.p,0.00613284111023,239
NLP021-1.p,0.00567889213562,301
GRP650+4.p,6.97924995422,429595
ALG151+1.p,0.0118908882141,613
SWB091+1.p,0.0678379535675,3741
SEU173+2.p,0.0127530097961,606
LCL764-1.p,0.0105080604553,1317
SWV697-1.p,0.0654780864716,6852
SCT036-1.p,0.0179250240326,2860
FLD015-3.p,0.00528907775879,197
SWC228-1.p,0.00578308105469,1110
ALG104+1.p,0.0671019554138,979
SET706+4.p,0.00976300239563,130
SWC019-1.p,0.00611615180969,1063
SWC192+1.p,0.0102889537811,879
SWV557-1.007.p,0.00516200065613,51
SET781-1.p,0.00546789169312,145
CSR067+5.p,24.7243261337,2632863
NLP226-1.p,0.00989413261414,426
CAT018-1.p,0.0101339817047,152
GRP621+2.p,0.543987989426,34224
SWV628-1.p,0.0387070178986,7791
NUM926+2.p,0.0350108146667,3364
SWV765-1.p,0.020674943924,2175
NUM083-1.p,0.0102488994598,1006
SEU037+1.p,0.00993084907532,236
SWV879-1.p,0.0369081497192,4103
NUM146-1.p,0.00988101959229,1003
LCL744-1.p,0.00462985038757,95
SEU282+1.p,0.0111539363861,284
SWC030-1.p,0.00589799880981,1078
GEO331+1.p,0.0339329242706,2085
FLD010-5.p,0.00602102279663,191
ALG225+2.p,0.774967908859,39999
SET683+3.p,30.0087690353,255
SYN928+1.p,0.00536704063416,33
KRS061+1.p,0.00595498085022,48
KLE015+1.p,0.00693082809448,162
SET505-6.p,0.00709295272827,717
ROB028-1.p,0.00544214248657,62
SWC223+1.p,0.0183010101318,890
LCL853-1.p,0.00641012191772,217
NUM841+1.p,0.00638484954834,234
LCL347-3.p,0.00331592559814,145
NUM266-1.p,0.00986289978027,1003
SET794+4.p,0.00966000556946,163
COM014+1.p,0.0066180229187,169
SWC273+1.p,0.0114779472351,872
GRP211-1.p,0.00548577308655,186
LCL120-1.p,0.00550508499146,40
NUM378+1.015.020.p,2.2370288372,595
SWC223-1.p,0.00601005554199,1106
ALG416-1.p,0.0117418766022,2439
BOO039-1.p,0.00433397293091,36
SYN452+1.p,0.0141141414642,734
KLE137+1.p,0.00847101211548,131
LCL640+1.001.p,0.00661277770996,130
CSR114+21.p,0.117414951324,31402
ALG031+1.p,0.0100681781769,335
LCL392-1.p,0.00573396682739,45
KLE087+1.p,0.00630402565002,165
SWW472+1.p,0.0175430774689,655
GRP169-2.p,0.00578117370605,150
SEU301+2.p,0.0658929347992,3145
RNG040-1.p,0.00576519966125,172
GRP653+4.p,6.60103011131,429688
RNG032-6.p,0.00511503219604,89
SET075-7.p,0.00513815879822,715
REL030+2.p,0.00523090362549,110
NLP219+1.p,0.0106689929962,513
SEU132+1.p,0.00554704666138,93
SYN213-1.p,0.00908398628235,1852
LCL434-2.p,0.0038731098175,51
FLD077-1.p,0.00541400909424,204
SWW455-1.p,0.0055148601532,130
CSR056+2.p,0.0195229053497,5624
CSR115+44.p,0.120881795883,31523
SET233-6.p,0.00979900360107,721
COL022-1.p,0.00595283508301,42
CSR110+1.p,0.269638061523,36763
SWC017+1.p,0.0127289295197,875
NUM376+1.020.p,0.0499610900879,768
SET273-6.p,0.011433839798,718
GEO024-2.p,0.00436592102051,181
LCL299-3.p,0.00780987739563,144
ALG372-1.p,0.026389837265,4582
LAT336+2.p,0.418030023575,24302
SET937+1.p,0.00910305976868,141
CSR055+4.p,1.12242794037,203753
SWC143-1.p,0.00990605354309,1056
PLA017-1.p,0.00547218322754,202
SWC035+1.p,0.018000125885,866
ALG304-1.p,0.00560903549194,350
GRP328-1.p,0.00517201423645,207
CAT021+4.p,5.08368897438,331483
CSR082+4.p,0.266530036926,36771
PUZ071-1.p,0.00654911994934,467
GRP139-1.p,0.006028175354,153
GRP394-1.p,0.00539398193359,92
PUZ075+1.p,0.0345411300659,401
KRS037+1.p,0.0117139816284,176
PRO002+1.p,0.0109550952911,360
KRS164+1.p,0.00578284263611,83
